utc_time,dt_s,lat_calc_deg,lon_calc_deg,alt_calc_m,lat_nmea_deg,lon_nmea_deg,alt_nmea_m,horiz_err_m,alt_err_m,abs_alt_err_m,err_3d_m,variant
2026-03-21T15:16:33.418000+00:00,0.4179999999978463,32.168828730150985,34.81320338415568,54.14376747049391,32.16882573333333,34.81327326666667,20.9,6.586099643231408,33.243767470493914,33.243767470493914,33.88989206449089,without_smoothing
2026-03-21T15:14:41.418000+00:00,0.4179999999978463,32.168450583149365,34.81323454021795,33.590019593946636,32.16849466666667,34.813209783333335,20.0,5.427549129701967,13.590019593946636,13.590019593946636,14.633759671362041,with_smoothing_prev_0.5
2026-03-21T15:14:42.418000+00:00,0.4179999999978463,32.16842164503428,34.81328416111843,50.38358658645302,32.16850651666667,34.813214783333336,21.0,11.476315892086298,29.38358658645302,29.38358658645302,31.545221304320158,with_smoothing_prev_0.5
2026-03-21T15:14:43.418000+00:00,0.4179999999978463,32.16858644527268,34.81326426156417,46.3340073665604,32.168511083333335,34.81321605,21.3,9.52967770024411,25.0340073665604,25.0340073665604,26.786494393621762,with_smoothing_prev_0.5
2026-03-21T15:14:44.418000+00:00,0.4179999999978463,32.1684775486831,34.81320302583806,41.57052628789097,32.16851848333333,34.813223816666664,22.8,4.954573827390547,18.77052628789097,18.77052628789097,19.413409255858937,with_smoothing_prev_0.5
2026-03-21T15:14:55.418000+00:00,0.4179999999978463,32.16874621875452,34.813277181463,45.91319058928639,32.168653666666664,34.81328658333334,25.4,10.32930081538486,20.51319058928639,20.51319058928639,22.967051257989084,with_smoothing_prev_0.5
2026-03-21T15:14:56.418000+00:00,0.4179999999978463,32.16864179118704,34.81327010570582,46.400809708517045,32.16866963333334,34.813281833333335,24.6,3.2868127784053502,21.800809708517043,21.800809708517043,22.04718671820193,with_smoothing_prev_0.5
2026-03-21T15:14:57.418000+00:00,0.4179999999978463,32.1686448235137,34.81324994901592,54.5642549416516,32.16868566666667,34.813277533333334,24.5,5.23133010201694,30.064254941651598,30.064254941651598,30.515999735104387,with_smoothing_prev_0.5
2026-03-21T15:14:58.418000+00:00,0.4179999999978463,32.16859431561855,34.81322104105562,30.74901139701251,32.16870021666667,34.813274416666665,25.3,12.802593929775046,5.449011397012509,5.449011397012509,13.913954741031937,with_smoothing_prev_0.5
2026-03-21T15:14:59.418000+00:00,0.4179999999978463,32.16874633950664,34.813356376557934,46.7731392167625,32.16871391666667,34.81327386666667,24.6,8.562244683082085,22.1731392167625,22.1731392167625,23.768890103218926,with_smoothing_prev_0.5
2026-03-21T15:15:00.418000+00:00,0.4179999999978463,32.16870564510261,34.81330054167867,41.220560526388,32.16872706666666,34.81327438333334,24.2,3.4257766526830347,17.020560526388,17.020560526388,17.361895815449,with_smoothing_prev_0.5
2026-03-21T15:15:01.418000+00:00,0.4179999999978463,32.1687072323906,34.81333435062243,45.68335539843247,32.1687344,34.81327723333333,23.7,6.166750821160849,21.98335539843247,21.98335539843247,22.831923490237916,with_smoothing_prev_0.5
2026-03-21T15:15:02.418000+00:00,0.4179999999978463,32.168830359683916,34.813203167664504,51.77254909554176,32.16873961666667,34.81328108333333,23.0,12.473804579418438,28.772549095541763,28.772549095541763,31.360092189610693,with_smoothing_prev_0.5
2026-03-21T15:15:03.418000+00:00,0.4179999999978463,32.16865696395094,34.81332384585555,43.6015573250952,32.168745816666664,34.813283,22.8,10.601642468706435,20.8015573250952,20.8015573250952,23.347368378117086,with_smoothing_prev_0.5
2026-03-21T15:15:04.418000+00:00,0.4179999999978463,32.16884182534222,34.81336550649044,41.68979002418382,32.168751,34.81328443333334,22.6,12.65812366114746,19.08979002418382,19.08979002418382,22.905199798044315,with_smoothing_prev_0.5
2026-03-21T15:15:05.418000+00:00,0.4179999999978463,32.16883909279473,34.813274060391024,46.14075644768036,32.16875936666667,34.81328383333334,22.4,8.912737720463218,23.74075644768036,23.74075644768036,25.35863581468539,with_smoothing_prev_0.5
2026-03-21T15:15:06.418000+00:00,0.4179999999978463,32.168731428115606,34.8132684283934,37.24104045651484,32.168769516666664,34.81327856666667,22.3,4.341427074408385,14.941040456514838,14.941040456514838,15.55900636177064,with_smoothing_prev_0.5
2026-03-21T15:15:07.418000+00:00,0.4179999999978463,32.168748802712265,34.81324432055566,43.77810231709668,32.16877861666667,34.813269350000006,22.5,4.067001215010143,21.278102317096682,21.278102317096682,21.66329008021933,with_smoothing_prev_0.5
